date_game,game_start_time,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,overtimes,attendance,arena_name,box_score_page,year
2014-11-28,7:30p,Milwaukee Bucks,104,Detroit Pistons,88,Box Score,,"13,127",The Palace of Auburn Hills,/boxscores/201411280DET.html,2015
2014-11-28,7:30p,New Orleans Pelicans,91,Atlanta Hawks,100,Box Score,,"17,079",Philips Arena,/boxscores/201411280ATL.html,2015
2014-11-28,7:00p,Golden State Warriors,106,Charlotte Hornets,101,Box Score,,"19,381",Time Warner Cable Arena,/boxscores/201411280CHO.html,2015
2014-11-28,1:00p,Chicago Bulls,109,Boston Celtics,102,Box Score,,"18,203",TD Garden,/boxscores/201411280BOS.html,2015
2014-11-28,7:30p,Dallas Mavericks,106,Toronto Raptors,102,Box Score,,"19,800",Air Canada Centre,/boxscores/201411280TOR.html,2015
2014-11-29,7:00p,Dallas Mavericks,110,Philadelphia 76ers,103,Box Score,,"16,145",Wells Fargo Center,/boxscores/201411290PHI.html,2015
2014-11-29,7:00p,New Orleans Pelicans,80,Washington Wizards,83,Box Score,,"17,581",Verizon Center,/boxscores/201411290WAS.html,2015
2014-11-29,7:30p,Charlotte Hornets,75,Atlanta Hawks,105,Box Score,,"14,185",Philips Arena,/boxscores/201411290ATL.html,2015
2014-11-29,7:30p,Indiana Pacers,97,Cleveland Cavaliers,109,Box Score,,"20,562",Quicken Loans Arena,/boxscores/201411290CLE.html,2015
2014-11-29,9:00p,Houston Rockets,117,Milwaukee Bucks,103,Box Score,,"16,119",BMO Harris Bradley Center,/boxscores/201411290MIL.html,2015
2014-11-29,9:00p,Los Angeles Clippers,112,Utah Jazz,96,Box Score,,"18,479",EnergySolutions Arena,/boxscores/201411290UTA.html,2015
2014-11-30,7:30p,Miami Heat,86,New York Knicks,79,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/201411300NYK.html,2015
